score,genres
3.4,"['action', 'drama', 'thriller']"
,['drama']
5.4,"['romance', 'action', 'crime', 'drama', 'thriller']"
7.1,"['documentation', 'european']"
6.7,"['drama', 'action']"
5.5,"['thriller', 'action', 'crime', 'drama']"
6.7,"['romance', 'comedy']"
,[]
7.0,['drama']
,['comedy']
6.9,"['drama', 'comedy', 'romance']"
6.4,"['thriller', 'comedy', 'drama', 'romance']"
6.5,['drama']
6.5,"['romance', 'drama', 'comedy']"
6.1,"['drama', 'romance', 'comedy']"
,[]
7.7,['animation']
8.0,"['thriller', 'action', 'drama']"
,['animation']
6.3,"['drama', 'family', 'romance']"
,[]
6.4,"['animation', 'fantasy']"
,['drama']
5.6,['animation']
5.7,"['crime', 'action', 'comedy']"
,[]
6.1,['drama']
6.5,['drama']
7.4,['drama']
8.5,"['drama', 'history', 'european']"
5.4,"['comedy', 'fantasy', 'animation', 'family']"
7.4,"['romance', 'comedy', 'drama']"
7.7,"['comedy', 'romance']"
8.8,"['scifi', 'thriller', 'drama', 'european']"
7.1,"['thriller', 'drama']"
8.4,"['western', 'drama']"
8.3,"['western', 'action', 'crime', 'drama']"
7.4,"['thriller', 'scifi', 'drama', 'crime', 'action']"
8.6,"['drama', 'comedy']"
7.8,"['comedy', 'romance']"
7.7,"['drama', 'thriller']"
8.3,"['comedy', 'drama', 'romance', 'european']"
7.7,"['fantasy', 'romance', 'comedy']"
7.4,['reality']
8.4,"['drama', 'thriller', 'crime', 'european']"
8.2,"['drama', 'action', 'sport']"
9.0,"['drama', 'action', 'comedy', 'crime', 'animation', 'documentation', 'family', 'fantasy']"
7.5,"['drama', 'romance', 'history', 'war']"
7.5,"['action', 'crime', 'drama', 'scifi']"
7.8,"['crime', 'thriller', 'drama']"
6.8,"['thriller', 'scifi', 'action', 'drama']"
5.8,"['scifi', 'thriller', 'action', 'documentation']"
6.2,"['crime', 'thriller', 'drama']"
6.4,"['romance', 'comedy']"
6.2,"['comedy', 'fantasy', 'horror']"
7.4,"['crime', 'thriller', 'action']"
7.7,"['drama', 'romance', 'comedy']"
8.4,"['action', 'scifi', 'comedy', 'drama', 'family', 'fantasy', 'animation']"
7.6,"['scifi', 'action', 'animation', 'drama', 'western', 'comedy', 'fantasy', 'romance', 'thriller']"
6.0,"['fantasy', 'thriller', 'action']"
,"['action', 'comedy', 'documentation']"
7.9,"['drama', 'history', 'romance', 'crime']"
7.2,"['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action', 'european']"
6.2,"['thriller', 'scifi', 'crime', 'action']"
8.3,"['scifi', 'thriller', 'animation', 'drama', 'fantasy']"
6.6,['comedy']
7.5,"['fantasy', 'war', 'animation', 'action', 'drama', 'horror']"
7.0,"['drama', 'family', 'sport']"
6.4,"['action', 'scifi', 'comedy', 'family', 'animation']"
5.9,"['horror', 'thriller', 'action', 'fantasy', 'documentation', 'european']"
6.6,"['comedy', 'animation', 'family', 'fantasy', 'action']"
6.4,"['thriller', 'action', 'crime', 'drama']"
4.5,"['reality', 'romance', 'documentation', 'comedy']"
5.9,"['romance', 'comedy']"
8.0,"['comedy', 'family', 'animation']"
7.9,"['crime', 'comedy', 'drama']"
7.4,"['drama', 'war', 'action', 'history']"
6.8,"['action', 'thriller', 'european']"
7.3,"['scifi', 'action', 'animation', 'comedy', 'crime']"
,['horror']
8.2,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'thriller']"
6.0,"['drama', 'thriller', 'horror']"
7.5,"['scifi', 'horror', 'family', 'animation', 'action', 'drama', 'fantasy']"
,['scifi']
7.3,"['animation', 'comedy', 'family']"
4.1,['comedy']
6.2,"['comedy', 'fantasy', 'romance']"
8.2,"['drama', 'fantasy', 'romance', 'animation']"
7.8,"['scifi', 'action', 'comedy', 'animation', 'fantasy']"
5.9,"['comedy', 'drama', 'european']"
6.1,['animation']
5.4,"['fantasy', 'thriller', 'horror', 'drama', 'romance']"
6.9,"['scifi', 'fantasy', 'horror', 'action', 'comedy']"
8.3,"['animation', 'comedy', 'sport']"
5.6,"['comedy', 'romance', 'documentation']"
5.4,"['fantasy', 'comedy', 'family', 'animation']"
3.3,"['comedy', 'horror']"
6.4,"['comedy', 'drama']"
8.1,"['comedy', 'drama', 'european']"
8.2,"['comedy', 'documentation']"
6.2,"['action', 'scifi', 'animation']"
7.8,"['action', 'animation', 'fantasy']"
5.0,"['animation', 'european']"
7.1,"['drama', 'animation', 'family', 'comedy', 'fantasy']"
7.5,['documentation']
8.0,['drama']
5.7,"['drama', 'romance']"
7.4,"['reality', 'documentation']"
7.6,"['animation', 'european']"
6.8,"['romance', 'comedy', 'drama', 'music']"
7.7,"['fantasy', 'drama', 'horror', 'animation', 'action']"
8.0,"['drama', 'action', 'crime', 'thriller']"
8.4,"['crime', 'drama', 'history', 'thriller']"
8.2,['comedy']
7.4,"['drama', 'documentation']"
7.1,"['comedy', 'music', 'scifi']"
7.2,"['romance', 'drama', 'comedy']"
7.4,"['comedy', 'documentation']"
6.3,"['comedy', 'family', 'romance', 'drama']"
6.5,['drama']
8.1,"['comedy', 'drama']"
,['comedy']
,['comedy']
5.8,"['comedy', 'family', 'scifi', 'animation']"
,['documentation']
8.0,['comedy']
7.7,"['documentation', 'sport']"
6.8,"['drama', 'action', 'crime']"
7.1,"['comedy', 'family', 'animation', 'drama', 'horror', 'thriller']"
,"['comedy', 'music']"
8.2,['reality']
5.5,[]
8.1,"['drama', 'comedy', 'romance']"
6.8,"['drama', 'comedy']"
6.1,"['comedy', 'action', 'scifi', 'family', 'fantasy', 'animation']"
6.3,['drama']
5.9,"['drama', 'comedy', 'romance']"
5.8,"['family', 'fantasy', 'animation', 'comedy']"
6.6,['comedy']
,['thriller']
7.6,"['comedy', 'action', 'crime', 'thriller']"
7.1,"['horror', 'thriller', 'animation', 'action', 'fantasy', 'comedy']"
7.0,['comedy']
6.4,"['animation', 'family', 'music']"
6.7,"['scifi', 'animation', 'action']"
6.5,"['comedy', 'romance']"
7.7,"['romance', 'comedy', 'drama', 'european']"
6.1,"['comedy', 'family', 'music']"
6.4,['family']
7.8,"['documentation', 'history']"
7.4,['reality']
7.1,"['action', 'thriller', 'crime', 'european']"
4.7,"['drama', 'family', 'sport']"
7.0,['comedy']
7.4,"['comedy', 'documentation']"
7.5,"['drama', 'comedy', 'family']"
6.6,"['drama', 'comedy']"
5.0,"['drama', 'comedy']"
7.3,"['thriller', 'crime', 'fantasy', 'drama']"
6.4,"['animation', 'family']"
8.5,['drama']
5.9,"['crime', 'action', 'comedy']"
5.4,"['comedy', 'action', 'crime']"
8.1,"['fantasy', 'drama', 'comedy']"
6.0,"['thriller', 'drama', 'action', 'crime']"
7.3,"['comedy', 'drama']"
6.4,['drama']
5.2,"['fantasy', 'animation', 'family']"
6.0,"['action', 'animation', 'family', 'comedy']"
,"['family', 'drama']"
6.6,['documentation']
4.6,"['drama', 'romance', 'action', 'comedy']"
7.3,"['action', 'crime', 'thriller', 'drama']"
8.2,"['drama', 'sport', 'thriller', 'action', 'crime']"
,['comedy']
5.3,['comedy']
5.2,"['thriller', 'drama', 'action', 'crime', 'european']"
6.9,"['comedy', 'documentation']"
6.9,"['thriller', 'action']"
6.7,"['animation', 'action', 'drama']"
6.7,"['drama', 'romance']"
5.1,['action']
4.2,"['thriller', 'crime', 'action']"
5.8,"['romance', 'drama', 'comedy']"
2.0,"['comedy', 'family']"
6.9,['comedy']
7.6,['comedy']
5.5,['comedy']
7.2,"['crime', 'drama', 'thriller']"
6.6,['comedy']
5.1,"['horror', 'drama', 'thriller']"
7.2,['comedy']
6.0,"['comedy', 'drama', 'european']"
6.3,"['thriller', 'crime', 'drama']"
6.2,"['thriller', 'comedy', 'drama']"
8.1,['drama']
5.1,['comedy']
7.9,['drama']
6.0,"['thriller', 'action']"
5.2,"['comedy', 'drama']"
5.8,"['drama', 'comedy', 'romance']"
4.5,"['action', 'thriller', 'drama']"
5.3,"['thriller', 'drama']"
5.6,"['thriller', 'action', 'comedy', 'crime']"
7.2,"['drama', 'crime']"
9.0,"['animation', 'action', 'fantasy']"
3.2,"['thriller', 'action', 'crime']"
6.3,['drama']
6.3,"['romance', 'drama']"
7.1,"['drama', 'comedy']"
,[]
6.4,"['comedy', 'family', 'sport', 'drama']"
3.9,"['scifi', 'fantasy', 'action', 'family']"
6.9,"['drama', 'comedy', 'romance']"
7.5,['animation']
5.9,['drama']
6.1,"['action', 'thriller']"
4.3,"['comedy', 'romance']"
5.1,"['drama', 'thriller', 'action', 'crime']"
5.0,['drama']
7.1,"['drama', 'comedy']"
7.6,"['drama', 'comedy']"
,['drama']
7.8,['animation']
5.2,"['drama', 'comedy']"
8.2,"['comedy', 'animation']"
7.8,['animation']
8.0,['animation']
3.8,['comedy']
6.5,"['comedy', 'drama', 'romance']"
7.0,['drama']
6.5,['drama']
6.3,"['thriller', 'action']"
6.7,"['drama', 'romance', 'war', 'european']"
6.4,"['comedy', 'romance']"
,['animation']
6.3,['animation']
5.9,"['drama', 'thriller', 'romance']"
6.8,"['drama', 'comedy', 'romance']"
6.7,['comedy']
5.3,"['comedy', 'drama', 'crime']"
4.9,"['fantasy', 'drama']"
7.0,"['drama', 'romance', 'history']"
6.3,['drama']
8.4,"['scifi', 'drama', 'fantasy', 'romance']"
8.8,"['drama', 'crime', 'european']"
9.0,"['scifi', 'action', 'drama', 'fantasy', 'horror', 'animation']"
8.0,"['drama', 'crime', 'thriller']"
6.1,"['reality', 'european']"
7.2,"['comedy', 'animation', 'family', 'fantasy', 'european']"
7.6,"['scifi', 'drama', 'action']"
7.8,"['crime', 'thriller', 'drama']"
7.8,"['scifi', 'action', 'crime', 'drama', 'thriller']"
6.5,['reality']
8.0,"['drama', 'romance', 'scifi']"
7.5,"['drama', 'sport']"
8.0,"['thriller', 'drama', 'war']"
6.7,"['crime', 'thriller', 'drama', 'horror', 'european']"
7.6,"['drama', 'action', 'scifi']"
7.2,"['drama', 'documentation', 'crime', 'romance']"
8.1,"['drama', 'thriller', 'crime']"
5.7,"['thriller', 'action', 'drama']"
8.1,"['drama', 'action', 'sport', 'european']"
7.5,"['drama', 'fantasy']"
7.8,"['fantasy', 'comedy', 'family', 'animation', 'action']"
7.4,"['comedy', 'music', 'romance', 'drama']"
7.5,"['thriller', 'horror']"
6.5,"['thriller', 'horror']"
8.8,"['drama', 'comedy', 'animation']"
8.7,['drama']
5.6,"['scifi', 'action', 'comedy', 'family']"
6.5,"['drama', 'thriller', 'action', 'crime']"
6.5,"['thriller', 'action', 'drama']"
6.4,"['drama', 'scifi', 'romance', 'thriller']"
8.1,"['drama', 'comedy', 'crime']"
8.3,"['scifi', 'drama', 'fantasy', 'horror']"
7.8,"['drama', 'comedy']"
6.3,"['horror', 'thriller']"
7.2,"['comedy', 'drama']"
8.0,"['action', 'drama', 'history', 'documentation']"
8.6,"['drama', 'crime', 'thriller']"
7.6,"['war', 'thriller', 'drama']"
5.3,"['horror', 'thriller']"
6.3,"['thriller', 'horror', 'scifi', 'documentation']"
7.9,"['action', 'scifi', 'fantasy', 'animation', 'comedy', 'drama']"
6.4,"['thriller', 'drama', 'crime']"
6.6,"['action', 'drama', 'scifi', 'comedy', 'horror', 'romance']"
6.9,"['scifi', 'crime', 'fantasy', 'horror', 'action']"
5.2,"['drama', 'crime', 'thriller', 'action', 'european']"
8.1,"['drama', 'comedy', 'european']"
6.9,"['fantasy', 'family', 'comedy']"
7.2,"['drama', 'european']"
5.6,"['action', 'scifi', 'family', 'comedy', 'drama']"
7.0,"['thriller', 'drama', 'fantasy', 'horror', 'scifi']"
3.5,"['comedy', 'horror']"
7.9,"['action', 'scifi', 'comedy', 'fantasy', 'animation']"
6.8,"['family', 'fantasy', 'animation']"
7.8,"['scifi', 'animation', 'action', 'comedy', 'drama', 'fantasy', 'romance', 'family']"
6.3,"['comedy', 'family', 'fantasy', 'scifi', 'drama', 'animation']"
8.1,"['comedy', 'european']"
8.6,['drama']
7.5,['reality']
6.6,"['comedy', 'animation', 'family', 'scifi']"
,"['thriller', 'action', 'european']"
4.8,"['horror', 'thriller']"
6.3,['comedy']
7.5,"['drama', 'romance', 'fantasy', 'horror', 'action', 'animation', 'comedy']"
5.9,"['drama', 'romance', 'family']"
6.8,"['action', 'family', 'animation', 'history', 'scifi', 'romance', 'comedy', 'fantasy']"
5.4,"['fantasy', 'horror', 'thriller', 'action', 'comedy', 'drama']"
5.1,"['horror', 'thriller', 'scifi', 'action', 'fantasy']"
5.5,"['fantasy', 'action']"
8.1,"['drama', 'romance', 'thriller', 'action', 'crime', 'european']"
8.3,['comedy']
5.7,"['drama', 'thriller', 'western', 'action', 'crime']"
7.1,"['scifi', 'romance', 'animation', 'action', 'drama', 'fantasy']"
7.1,"['drama', 'european', 'war', 'romance']"
7.9,"['war', 'action', 'drama', 'history']"
7.3,['animation']
5.8,"['comedy', 'crime']"
6.9,"['drama', 'music']"
5.5,"['comedy', 'animation', 'family', 'european']"
6.3,"['crime', 'action', 'thriller']"
6.4,"['animation', 'fantasy', 'scifi', 'comedy', 'family']"
5.7,"['comedy', 'crime', 'family', 'animation']"
6.9,"['comedy', 'drama']"
5.6,"['crime', 'drama', 'action', 'thriller']"
5.6,"['comedy', 'drama', 'romance']"
7.1,['reality']
,"['drama', 'crime', 'european']"
6.1,"['comedy', 'drama', 'family', 'action', 'animation', 'fantasy', 'european']"
8.0,"['documentation', 'sport']"
7.5,"['thriller', 'european', 'drama', 'scifi', 'crime']"
7.7,"['action', 'comedy', 'drama', 'family', 'fantasy', 'music', 'romance', 'animation']"
7.7,"['comedy', 'drama', 'sport', 'animation']"
5.6,"['drama', 'family', 'comedy']"
8.3,"['comedy', 'music', 'documentation']"
5.3,"['fantasy', 'animation', 'comedy', 'family']"
7.1,['music']
6.0,['comedy']
5.6,['comedy']
7.3,"['fantasy', 'animation', 'comedy', 'drama', 'family', 'scifi']"
6.4,"['drama', 'comedy', 'romance']"
7.1,"['drama', 'romance']"
8.2,['documentation']
7.5,"['drama', 'comedy', 'romance']"
5.2,"['horror', 'thriller', 'drama']"
7.3,"['comedy', 'drama', 'romance']"
8.0,"['drama', 'documentation', 'comedy', 'romance']"
7.6,"['documentation', 'european', 'drama', 'family']"
5.1,"['comedy', 'family']"
7.8,"['fantasy', 'action', 'drama', 'horror', 'romance', 'animation']"
8.3,"['comedy', 'documentation']"
5.0,"['comedy', 'family', 'fantasy']"
4.6,"['comedy', 'horror', 'fantasy']"
7.4,"['action', 'drama', 'romance', 'crime']"
6.2,"['comedy', 'family', 'fantasy', 'animation', 'action', 'european']"
6.9,['documentation']
6.0,"['drama', 'romance']"
5.8,"['comedy', 'family', 'scifi', 'animation']"
8.1,"['drama', 'history', 'documentation']"
7.3,"['documentation', 'sport']"
8.2,"['comedy', 'drama', 'romance', 'fantasy', 'scifi']"
6.5,"['romance', 'drama', 'documentation', 'sport', 'animation', 'family']"
6.4,"['fantasy', 'comedy', 'family']"
6.7,"['scifi', 'action', 'comedy', 'drama', 'family', 'fantasy', 'romance']"
6.1,['comedy']
,['drama']
6.8,"['scifi', 'animation', 'action']"
6.0,"['comedy', 'documentation', 'drama', 'european']"
8.2,"['war', 'documentation']"
7.7,"['comedy', 'documentation']"
6.6,"['drama', 'comedy', 'documentation', 'european']"
6.1,"['romance', 'comedy', 'drama', 'action']"
6.4,['animation']
6.8,"['crime', 'drama', 'romance']"
7.6,"['comedy', 'documentation']"
4.8,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy', 'scifi']"
6.2,"['crime', 'action']"
6.5,"['comedy', 'family', 'scifi', 'animation', 'action']"
4.6,['reality']
7.3,"['scifi', 'animation', 'drama', 'fantasy', 'romance']"
6.6,"['thriller', 'action']"
7.5,"['thriller', 'war', 'crime', 'drama', 'romance']"
8.6,"['documentation', 'family']"
4.3,"['comedy', 'family', 'music', 'animation']"
6.8,['horror']
8.1,"['drama', 'action', 'crime', 'thriller']"
6.9,"['comedy', 'drama', 'romance']"
,['fantasy']
7.0,"['comedy', 'family', 'animation']"
7.3,"['action', 'drama', 'romance']"
4.0,"['fantasy', 'animation', 'comedy', 'family']"
6.4,"['crime', 'drama', 'thriller', 'action', 'comedy']"
7.3,"['drama', 'crime']"
7.9,"['drama', 'thriller']"
6.3,"['action', 'animation', 'comedy', 'drama', 'fantasy', 'family']"
6.5,"['comedy', 'romance']"
7.6,"['comedy', 'documentation']"
,['animation']
7.2,"['drama', 'comedy', 'fantasy', 'music']"
7.6,"['drama', 'crime', 'romance']"
8.2,"['drama', 'comedy']"
6.7,"['scifi', 'animation', 'action']"
6.1,"['animation', 'family']"
,"['action', 'animation']"
7.0,"['action', 'comedy', 'family', 'fantasy', 'animation']"
8.5,"['comedy', 'documentation', 'reality']"
8.6,"['drama', 'comedy']"
7.6,"['comedy', 'documentation']"
7.9,"['documentation', 'drama']"
,['documentation']
,['documentation']
6.3,"['drama', 'music']"
5.0,"['documentation', 'european']"
6.4,['documentation']
7.8,"['documentation', 'family', 'history']"
6.6,['drama']
7.8,"['drama', 'sport']"
7.1,['documentation']
6.9,"['documentation', 'family']"
3.9,['horror']
6.9,"['romance', 'comedy', 'drama']"
7.0,"['drama', 'romance', 'thriller', 'comedy']"
6.8,"['comedy', 'romance']"
6.2,"['horror', 'thriller']"
8.0,"['drama', 'comedy']"
,"['thriller', 'european']"
9.0,"['history', 'documentation']"
5.3,"['action', 'comedy', 'crime', 'drama']"
7.6,['drama']
7.6,['documentation']
4.8,['romance']
6.9,"['drama', 'sport', 'action']"
8.2,['drama']
7.2,"['drama', 'comedy']"
8.0,"['thriller', 'crime', 'drama']"
4.6,"['crime', 'drama', 'romance', 'action']"
5.4,['comedy']
8.0,['comedy']
6.0,['horror']
7.2,"['comedy', 'drama']"
6.7,['drama']
6.8,"['drama', 'crime', 'thriller', 'family']"
,"['animation', 'family', 'action']"
6.8,"['reality', 'european']"
6.0,"['drama', 'comedy', 'romance']"
7.0,"['documentation', 'drama', 'history']"
7.8,"['drama', 'history', 'romance']"
7.1,['comedy']
7.6,['drama']
6.4,"['comedy', 'romance']"
5.8,"['thriller', 'crime', 'comedy']"
,[]
7.2,"['comedy', 'documentation']"
7.3,['comedy']
6.5,"['drama', 'thriller', 'action']"
6.5,"['animation', 'family', 'comedy', 'sport', 'scifi', 'action']"
7.4,"['documentation', 'european']"
5.1,"['romance', 'comedy']"
7.9,"['documentation', 'action']"
7.3,"['music', 'documentation']"
6.2,"['drama', 'romance', 'thriller']"
5.6,"['animation', 'european']"
7.5,"['drama', 'comedy', 'romance']"
5.0,['comedy']
6.4,"['drama', 'thriller', 'european']"
5.4,"['comedy', 'documentation']"
7.1,['comedy']
7.3,"['drama', 'european']"
5.3,"['thriller', 'crime', 'action']"
7.7,"['thriller', 'action', 'drama']"
4.5,"['comedy', 'family', 'romance']"
7.0,"['crime', 'comedy', 'drama']"
6.7,"['drama', 'thriller', 'action', 'crime']"
5.8,"['comedy', 'drama', 'thriller', 'crime']"
5.4,"['comedy', 'drama']"
6.4,"['documentation', 'music']"
7.3,"['documentation', 'war']"
7.3,"['drama', 'comedy', 'family']"
6.6,['drama']
6.4,['thriller']
7.8,['drama']
5.9,"['drama', 'documentation']"
7.3,"['romance', 'comedy']"
5.5,['horror']
6.7,['drama']
,[]
6.7,['comedy']
6.4,"['romance', 'comedy']"
6.3,"['romance', 'comedy', 'drama']"
6.2,['comedy']
5.9,['comedy']
5.1,"['comedy', 'drama', 'romance']"
4.5,"['crime', 'comedy', 'action']"
6.1,"['thriller', 'crime']"
7.4,"['animation', 'fantasy']"
5.3,"['thriller', 'crime', 'action']"
5.2,"['thriller', 'action', 'crime']"
1.7,"['drama', 'comedy', 'action']"
7.2,"['drama', 'family', 'thriller', 'crime']"
5.2,"['drama', 'comedy']"
6.4,"['drama', 'comedy', 'family', 'documentation']"
3.9,"['romance', 'comedy', 'drama']"
5.6,['fantasy']
8.3,"['romance', 'comedy', 'drama', 'documentation', 'european']"
6.7,"['comedy', 'drama', 'romance']"
5.8,['comedy']
6.3,['comedy']
7.8,['documentation']
7.3,"['drama', 'action', 'romance']"
7.3,"['comedy', 'romance']"
6.9,['comedy']
6.3,"['drama', 'european']"
5.5,"['drama', 'comedy', 'thriller']"
2.9,"['comedy', 'horror']"
5.5,['thriller']
5.7,"['comedy', 'romance']"
,"['comedy', 'action', 'family']"
6.2,"['drama', 'thriller']"
7.4,"['romance', 'comedy', 'drama']"
4.9,"['romance', 'comedy', 'drama']"
,['drama']
7.0,"['romance', 'comedy', 'drama']"
2.6,"['thriller', 'comedy', 'drama', 'romance']"
,[]
8.0,"['comedy', 'drama']"
6.6,['comedy']
7.1,"['documentation', 'war']"
,['drama']
6.9,['thriller']
8.6,['animation']
3.8,['comedy']
6.9,"['comedy', 'romance']"
,['comedy']
4.0,"['drama', 'action', 'comedy', 'fantasy', 'romance']"
7.4,['drama']
8.5,['animation']
4.8,"['drama', 'action']"
7.1,"['fantasy', 'animation']"
8.6,['animation']
6.1,"['action', 'thriller']"
6.1,['comedy']
6.0,"['romance', 'comedy']"
5.1,['animation']
8.1,['animation']
8.8,"['comedy', 'drama', 'crime']"
8.5,"['action', 'war', 'drama', 'history', 'european']"
8.7,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']"
8.5,['comedy']
8.4,"['reality', 'documentation']"
8.2,"['comedy', 'drama']"
8.2,"['scifi', 'comedy', 'romance', 'drama', 'fantasy']"
8.4,"['action', 'scifi', 'comedy', 'horror', 'fantasy', 'thriller']"
8.7,"['action', 'fantasy', 'scifi', 'animation', 'comedy']"
7.6,['drama']
7.9,"['drama', 'thriller', 'action', 'crime']"
8.7,"['drama', 'history', 'european']"
8.3,"['comedy', 'drama', 'european']"
7.8,"['comedy', 'drama', 'action']"
7.6,"['western', 'thriller', 'action', 'crime', 'drama']"
7.3,['comedy']
8.1,['comedy']
6.8,"['horror', 'thriller']"
8.3,['reality']
6.1,"['scifi', 'fantasy', 'horror', 'action', 'drama']"
8.2,"['animation', 'comedy', 'drama', 'fantasy', 'thriller']"
8.1,"['scifi', 'crime', 'drama', 'fantasy']"
6.8,"['scifi', 'action', 'drama']"
7.0,"['horror', 'drama', 'fantasy', 'european']"
7.1,"['comedy', 'animation', 'action', 'family', 'fantasy', 'drama']"
5.3,"['thriller', 'horror', 'drama']"
